text,label
"Pemandangan nya sangat indah,tetapi akses ke sananya itu lumayan sulit",1
Pantai pasia jambak.. Bersih nyaman dan sejuk.. Suasana pantai yang jauh dari kebisingan kendaraan bermotor...,1
"Toilet nya perlu perhatian khusus ....
Sangat banyak semut hitam.
Yg lain baguss",1
"This fort is a Dutch fort built on top of Gowa Kingdom. It is now a cultural and educational center, as well as a tourist destination. There are some buildings; museum, prayer room, parks, toilet, library that has old Dutch books, Prince Diponegoro jail, etc. The price ticket is 5 thousand rupiahs per person.",1
Tempat nya bagus. Fasilitas lengkap tersedia wifi gratis di taman tersebut dan terdapat juga alat alat olahraga Cocok untuk berkegiatan,1
"Patungnya bagus, Letaknya sangat strategis..
Ada bbrapa kursi buat Istrhat duduk-duduk..",1
"Di PIK dgn kemudahan akses tol, kita bisa mengajak anak² utk mengetahui seputar hutan Mangrove dengan cara menaiki boat, kayak, jalan kaki ataupun dengan sepeda listrik. Sangat direkomendasikan utk pergi kesini",1
Standar taman aja sih,1
"Baru tau di sampangan yang rame banget dan panas ada tempat adem dan banyak kuliner jajan.  Foto diambil pas nikmatin sarapan sego berkat diatas swargo langit, suedeeppp pol dan murah murah😍😍",1
"Tidak ada tiket masuk, jika mau foto-foto, tersedia properti gratis yang bisa digunakan. Tersedia juga parkiran mobil dan motor tanpa biaya parkir, hanya saja gang saat masuk sempit. Harga baju batik beragam dari 100 rb sampai 1 jt an. Tersedia juga cafe dan restoran.",1
"Bisa jadi tempat anak-anak bermain-main,lari pagi,olahraga udaranya juga masih segar,masi banyak pepohonan.
Juga bagi yg mau main ke kampus.",1
"Tempat dekat dengan jalan. Tapi jalan menuju tempat ini cukup menantang karena masih jalan tanah.
Ada tempat parkir yang cukup luas. Tiket masuk sebesar 10k.
Di dalam ada beberapa tempat yang cukup photogenic. Ada juga wahana naik perahu, hanya membayar sekitar 10k saja.
Recommended untuk yang sedang eksplor Semarang.",1
"Bagus,macet dan banyak yg tidak teratur lewat sini polisi diam aja",1
"Bangunan bunker tua yang berada di kompleks Balai Kota Surakarta. Letaknya berada tepat di depan Dinas Kependudukan dan Catatan Sipil.
Bunker ini diperkirakan dibangun pada masa kolonial belanda. Ukurannya sekitar 16X24 meter.
Bunker ini ditemukan pada 2012 lalu. Saat ini pemerintah kota setempat tengah melakukan penggalian dan restorasi.
Diperkirakan, bunker itu menjadi tempat pertahanan Belanda dalam menghadapi perang Diponegoro. Dulunya, ada bangunan (mungkin pos jaga) berbentuk segi lima di atasnya. Sayang, bangunan itu sudah hilang, tapi masih ada bekasnya",1
Bagus..selalu rame,1
"Tumurun Private Museum in Solo is a delightful destination for art enthusiasts and families alike. Its smaller size and focused collection provide a unique and enriching experience. The beautiful displays, photo opportunities, and the personal touch of a private collection make it a standout attraction in Solo. Don't miss the chance to explore this cultural treasure during your visit!

One of the highlights of our visit was the numerous photo-worthy spots throughout the museum. The museum is a private collection from the family that owns Sritex, adding a personal and unique touch to the exhibits. Each artwork and item is carefully curated, making the visit both educational and visually enjoyable.

A unique aspect of Tumurun Private Museum is the strict time slot system. Visitors are only allowed to enter during their designated 1-hour time slot. This system ensures that the museum never feels crowded, allowing for a more intimate and comfortable viewing experience. To make the most of your visit, it's highly recommended to purchase tickets online in advance and arrive on time.

The museum itself is beautifully maintained, clean, and thoughtfully arranged. The staff members are friendly and knowledgeable, adding to the overall positive experience. Despite its size, the museum offers a rich cultural and artistic experience that shouldn't be missed.

Useful Tip: Since the museum operates on a strict time slot system, make sure to book your tickets online ahead of time to secure your preferred slot. Arrive a bit early to avoid any last-minute rush and to fully enjoy your allotted hour inside the museum.",1
"Untuk yang mau berwisata ke Batu, tempat ini bisa jadi salah satu destinasi. Cocok untuk berlibur bersama keluarga, teman, ataupun pasangan. Tempatnya bersih dan sejuk. Disarankan beli tiket yang terusan, untuk weekend harganya Rp85.000, bisa menikmati 10 wahana (rainbow slide, bianglala, ebike, rumah kelinci, dll). Tempatnya sangat luas, disarankan pergi pagi, tidak terlalu siang apalagi sore, supaya bisa puas menikmati semua wahananya.
Fasilitasnya lengkap, ada toilet, musalla, cafe. Saat pembelian tiket juga dapat voucher untuk pembelian bunga. Buat anak-anak yang mau berenang, di sini juga ada kolam berenang. Kalau pergi ke sini saat weekend, harus sedikit sabar mengantri wahananya karena pasti ramai.",1
Pulau yang sangat padat dilalui kapal yang melintas,1
"Tempatnya cukup luas, ramai dikunjungi banyak orang, salah satu icon destinasi warga Medan, selain menjadi tempat tongkrongan anak2 Medan, di post block juga terdapat restoran (makanan), gallery, desert place, karoke place, and etc",1
"Bagus suasana rimbun di kelilingi pohon pinus,banyak spot fhoto utk para kaum hawa..bisa bawa makan dari luar,di sediakan tempat utk makan di rumah hobit..
Baru sekali jalan ke bawah lalu balik ke atas, kerasa ke lutut..
Untung ada mobil warna wiri,kebantu buat yg jalan 2 sama keluarga",1
"Masuk gp itu gratis ! Sekarang gp sudah modern dan hits ramai bener, banyak cafe dan stand makanan
The best",1
Htm 20k/org. Ada resto view sungai mahakam namanya Niskala. Overall cool& best place utk family time!,1
Tamannya luas dan rapi. Cukup terawat namun masih perlu lebih ditingkatkan pengawasannya.,1
Masjid luar biasa indahnya sayang akses belum jadi semoga pemda setempat cepat memyelesaikamnya,1
"Bulan February lalu kali kedua saya kesini. Dan wooow! Jika dibandingkan pertengahan tahun 2022, sangat sangat jauh berbeda sekali dengan 2024. Alhamdulillah! Saya sangat salut dengan pihak pengelola yang sangat progresif utk mengembangkan tempat ini.

Dari segi fasilitas, semua sudah di perbaiki, ada tempat parkir yang luas banget dan akses jalannya juga sekarang udah aspal, sudah bukan lagi jalan tanah yang becek. Terdapat atv utk wahana main, ataupun kendaraan sewaan lain, juga ada food court dan fasilitas baru lainnya yang sangat sangat di jaga dan bersih sekali!!!

Mangrove disini cocok untuk kamu yang mau healing tapi ga terlalu rame sambil lihat yang hijau2 juga hirup udara segar. Utk weekend mungkin akan sedikit ramai, tapi boleh di coba utk weekday dan di pagi hari, udaranya sejuk, pas untuk jalan2/sambil olahraga.

Utk kebersihan saya lebih prefer ke mangrove ini daripada wonorejo dan cocok untuk liburan keluarga bawa anak kecil, tapi mungkin untuk kamu yang lebih suka tempat wisata yang ramai, banyak jajanannya, dan senang naik kapal, wonorejo cocok untuk kamu.

Semoga membantu🙏",1
"Taman bagus,bersih,dekat KBS.",1
"Tempatnya luas dan mudah ditemukan.
Bisa olahraga, bisa rekreasi juga.
Ada yang jualan
Tiket 1000 rupiah pas hari biasa",1
"Wisata alam murmer tengah kota padang. Cukup 5rb utk masuk dan 5rb parkir.
Kawasan yg dikelola warga kampung sendiri. Air sungai jernih, banyak ikan besar dan bebas, bisa kasi makan sepuasnya kalau bawa makanan dari luar.
Tersedia pondok2 makan, bisa makan sambil berendam kaki atau berendam badan.
Cocok utk bawa anak2 dan keluarga.
Harus dikembangkan lagi space parkiran mobil agar lebih luas.
Dan manajemen kebersihan harus kuat krn wajib jaga lingkungan air sungai.",1
"What an amazing national park. Full of interesting wildlife and locals who care about the environment. I snorkeled here during the day and saw an abundance of fish, many turtles and other sea animals. I would recommend to stay at Siladen island resort and spa but there are many other hotels to stay at in the area that would offer a comfortable stay and access to the amazing wonders Bunaken offers.",1
"lokasi wisata yang menawarkan banyak lokasi menarik, kalau waktunya pas, bisa menyeberang ke pulau seberang naik motor sewaan. pantainya luas, banyak spot selfi yang bagus. spot di patung malin kundang sangat mirip dengan benda2 yang membatu, saya tidak percaya kalau tidak melihatnya sendiri... untuk ke lokasi sebaiknya naik motor sewaan, bisa sekalian diantar ke beberapa lokasi.  ada beberapa spot foto menarik di dekat ini, 1 hari bisa dapat beberapa lokasi.",1
"salah satu tempat yang bagus untuk menikmati sunset dan view kota manado yang spektakuler. Berada di perbukitan dgn jarak 30 menit dr kota manado tempat ini cocok untuk foto, ngopi sembari menyejukan mata dengan pemandangan 360 derajat kota manado. Waktu yg pas adalah sore menjelang malam sehingga bs mendapatkan 2 view : sunset & malam.

ada biaya masuk sebesar Rp. 10.000 per orang

makanan di cafe Makatete adalah makanan ringan beberapa makanan berat hanya nasi goreng, mie dan bubur manado. cocok untuk kunjungan keluarga rombongan atau pasangan.

sudah 2x kesini dan masih tetap enak dan bagus.",1
,1
"Saya dapat free dari hotel astara saat saya menginap, tapi kalau beli sendiri tiket nya 125 rb 1 orang saat weekend belum termasuk gazebo dan loker, loker nya 50 rb , lumayan pricey yah, yah kalau dpt gartisan sih oke yah tp kalau bayar kayak nya ga dulu 😅 air kolam agak bikin perih mata,dan ada beberapa keramik kolam yang pecah jadi kalau kena kaki sakit 🥲 selebih nya sih oke bagus buat futu futu",1
Tempat ini berada di lingkungan surabaya zoo jadi kalau pas jam operasional surabaya zoo bakalan rame banget. Ini kebetulan jalan kesini pas malam jadi sudah sepi. Ada beberapa orang jualan dan tulang foto. Kemarin ditawari 1 kali foto 10k. Disekitar patung ini ada beberapa tempat duduk lumayan untuk bersantai kalau pas pegel jalan kaki 😅.,1
"Senja enak banget di sini. Tapi kalau terik lumayan lah panasnya. Namun, rekomended buat nongkrong, foto foto atau sekedar jalan jalan. Kerenlah.",1
Salh satu taman yg tidak terlalu ramai terasa asri dgn danau dan brbagai macam fasilitas mainan anak,1
Nice View,1
"Boleh nih kalau lagi lewat kawasan itb mampir aja kesini taman ganesha buat istrahat sejenak. Tempatnya strategis juga, hawa-hawanya juga adem. Bagus juga spot-spot foto yang bagus buat diabadikan momentnya di sosmed. Untuk kebersihan terbilang cukup bersih dan nyaman juga suasananya",1
Buat yang suka foto foto. Tapi nuansa alam. Ini cocok banget buat kalian. Karena bener bener asri dan banyak spot foto lucu yang bisa kalian upload di sosial media kalian ☺,1
"Akses jalan ke pintu utamanya bagus. Jalannya di cor. Cukup buat 1 mobil. Tiket masuknya juga murah hanya 7500. Cuman sayang akses ke air terjunnya tidak tertata, tidak terarah dan terawat. seolah kita pengunjung ""ga boleh"" Ke air terjun terjauh karna akses yg cenderung sulit dan terjal. Hanya bisa akses ke air terjun ke 1-3 saja. Selebihnya sulit. Katanya sih karna suka d pake buat ospek, jadi ga boleh d benerin jalannya. Tapi kan kami pengunjung bukan kau d ospek tapi mau wisata. Saran aja bedain aja jalur ospek sama jalur wisata. Kalo jalur tertata akan lebih rame",1
"Sebuah Museum dan Galeri tentang seorang pemimpin, tokoh masyarakat etnis Cina yang terkenal kedermawannya di kota Medan, Indonesia.",1
"Monumen Yesus Memberkati adalah patung Yesus Kristus yang terletak di Manado, Indonesia. Patung ini berdiri setinggi 50 meter dan terdiri dari penopang 20 meter dan patung itu sendiri yang memiliki ketinggian 30 meter. Monumen ini merupakan salah satu landmark Kota Manado dan menjadi salah satu tujuan wisata populer di Sulawesi Utara.

Ide dari pembuatan patung ini datang dari Ir. Ciputra, seorang pengembang real estate, saat dia dan istrinya berdiri di tempat dimana patung itu ada sekarang. Patung tersebut dibangun sebagai ajakan untuk masyarakat Manado dan Sulawesi Utara untuk menyembah Allah.

Pembangunan monumen ini dimulai pada tahun 2006 dan selesai pada tahun 2007. Patung ini diresmikan oleh Gubernur Sulawesi Utara Sinyo Harry Sarundajang pada tanggal 2 November 2007.

Monumen Yesus Memberkati dibuat dengan menggunakan batu sabun yang berasal dari Sulawesi Utara. Patung ini dirancang oleh seorang pemahat asal Italia bernama Franco Cimmino.

Monumen ini memiliki posisi yang miring dengan tangan Yesus Kristus yang terangkat ke atas. Posisi ini melambangkan Yesus Kristus yang sedang memberkati masyarakat Manado dan Sulawesi Utara.

Monumen Yesus Memberkati tidak hanya memiliki nilai religius, tetapi juga menjadi tujuan wisata yang populer. Setiap tahun, ribuan wisatawan datang ke Manado untuk melihat patung ini.

Berikut adalah beberapa fakta menarik tentang Monumen Yesus Memberkati:

• Patung ini adalah patung Yesus Kristus tertinggi di Indonesia, setelah Patung Yesus Kristus Buntu Burake di Toraja dan Monumen Yesus Raja di Maluku.
• Patung ini terbuat dari batu sabun yang berasal dari Sulawesi Utara.
• Patung ini dirancang oleh seorang pemahat asal Italia bernama Franco Cimmino.
• Monumen ini memiliki posisi yang miring dengan tangan Yesus Kristus yang terangkat ke atas.

Monumen ini tidak hanya memiliki nilai religius, tetapi juga menjadi tujuan wisata yang populer.",1
"Jembatan siak 1, memiliki sejarah yg cukup unik..
Walaupun bangunan tak sebagus siak 4",1
"Suasana jawanya kental sekali, mistik dan historikalnya masih asli, pemandunya sangat detail memberi penjelasan jd pengunjung bisa sambil belajar. Masuk ke sini aturannya lebih ketat dibanding keraton Yogja, tapi semua memang disesuaikan lagi krn daerahnya pun beda. Banyak spot menarik di sini, agak merinding waktu masuk ke bagian museum yg banyak diorama patung2 yg mirip manusia, serasa hidup karena detail banget bentuknya sampe saya sama anak kaget waktu masuk ke salah satu ruangan yg berisi alat musik, patungnya menghadap samping jd seolah2 hendak bertegur sapa 😅... Pokoknya tempat ini jadi salah satu destinasi wajib kalau liburan ke Solo.",1
"Banyak tempat selfi plus suasananya pas, walau tempatnya masih jauh dari kendaraan umum jadi harus pakai kendaraan pribadi",1
"Lokasinyaa lumayan deket sama pasar gedhe , tempat nya bersihh , free jg yaa banyak cafe juga di dalam kampung batiknyaa💃🏻🪐",1
cocok dikunjungi di pada sore-pagi hari,1
"Senang libur hari raya kesini tdk terlalu padat, naik toll hanya 40 menit dari pancoran jaksel ke pantjoran PIK 2, seluruh mskanan dg menu dan harga bervariasi, tinggal disesuaikan dg selera dan kocek mading-masing, enak bersama keluarga.",1
Tamannya bersih dan tertata rapi. Ada kolam ikan yang sangat luas di tengah taman dan ada alat fitnes dan 2 gajebo buat duduk duduk santai. Banyak kursi santai juga di sekitar taman,1
"Sanggar Agung Temple!
Located inside Kenjeran Park in Surabaya.

Sanggar Agung Temple or also called Hong San Tang Temple is a sacred temple that up to now is actively being used as a place of worship for our Bhuddism friends. It is a holy area.

The distinctive feature of this temple is a statue of Kwan Im Goddess as high as 20 meters which is located on the seashore.

This temple also open for public as tourist destination. So everyone are welcome here but must give a high respect to its holy and sacred place.

Usually being used as a center to hold big ceremonies for our Buddhism friend. It always so crowded with festivals and attractions.",1
Tempat mantap untuk ngabisin hari sambil liat sunset kalo hari cerah di Kota Padang,1
"Kampung wisata batik kauman, ada di tengah kota samping pasar klewer jalan kaki aja, buat tahu dan belajar proses pembuatan batik, ada cafe dan resto nya juga di sini.",1
"Sejatinya ini adalah lahan pabrik..hanya saja didayagunakan bersama utk dermaga penyeberangan utama ke pulau kemaro..
Siapkan goceng buat kasi satpam yg jaga kendaraan kita...
Utk naik perahu ketek (bukan getek).. ke pulau..siapkan antara 100 hingga 200 ribu utk.pulang pergi... . tergantung jumlah penumpang.. kami berlima kena charga 150 ribu..  ntar ditungguin oleh pengemudinya saat kita berwisata ke pulau dan diantar balik.
Naik perahu ke pulau cuma 3 menit langsung sampai..
Jika mau hemat..berenang saja ke pulau..dekat kok..",1
Salah satu Tempat bagus menikmati sunset di kendari,1
"Aksesnya cukup mudah, blm ada pengelola resmi sepertinya, jadi blm dikenakan biaya masuk. Mungkin jika dikelola akan lebih baik, dan akan ada biaya masuk pastinya, tapi semoga tetap terjangkau",1
Jembatannya romantis 😀,1
"Keren! Begitu sampai langsung bilang kalau bangunan ini keren! Buat info detail perihal asal dan isi apa saja yang ada di museum ini, sebaiknya anda sekalian datang langsung aja kesini, ga bakal nyesel.

Petugasnya baik, komunikatif dan bersedia bantuin buat ambil foto saat kita mau foto bareng². Tidak ada tiket masuk, cukup scan dan isi form kedatangan tamu. Keren sih kalau museum sekaligus cagar budaya bisa semudah ini diaksesnya oleh pengunjung.",1
"Taman di tengah kota. Ada patung warak ngendhok, walaupun sedikit aneh karena kepalanya lebih mirip naga ketimbang kambing, sebab warak aslinya kepala kambing. Taman ini terletak di jalan Pandanaran, sebelah kiri jalan kalau dari arah simpang 5. Persis setelah bangjo pertama.

Tgl 22 Januari 2023, Federalist Semarang (Fedsemar) mengadakan Rembug Bareng di sini memilih ketuanya utk periode 2023-2026. Cukup nyaman juga sih.. Ada undak&undakan nya.. Cocok untuk rembugan. Sepeda pun bisa parkir di sini.",1
"Bagus bgt buat santai. Meskipun memang akses parkiran motor sedikit dan mobil di luar taman, serta kyknya blm ada kamar mandi. Meskipun begitu, tetap ada aktivitas di taman, seperti digunakan untuk eskul taekwondo oleh anak2",1
Jangan ke sini weeekend atau sore2  soalnya Permainannya cuma dungsuran. Putaran. Wan ayunan. Jadi bakalan berabut. Apalagi anak kita halus. Tp cukup ramah anak. Luas. Bersih. Sejuk. Ada tukang parkir. Nyaman hndk nyeberang. Kursi2 lumayan banyak.,1
"Gorgeous Buddhist temple, immaculately maintained. Free entry.",1
Tempat rekomendasi pesan papan karangan bunga,1
Bagus lokasi buat foto²,1
"Tempat yang enak, untuk bersantai sejenak.
Banyak permainan anak anak. Apabila membawa keluarga disini. Juga bisa berolahraga dipagi hari.
Banyak jualan dan pedagang makanan.
Membuat semakin enak bersantai",1
"Masjid megah dengan arsitektur yang unik berada di kota Padang. Untuk masuk sendiri banyak tempat parkir yang luas, dan tidak ada biaya parkir alias gratis. Ruang ibadah sangat luas serta lingkungan yang sangat bersih. Cocok menjadi tempat wisata religi bersama keluarga.",1
"Full syahdu nyaman banget dan parkir aman serta ikan selalu houp2 terjamin kualitasnya bagus,bikin ketagihan",1
"Taman Jagakarsa letaknya pucuk diantara gang gang kecil... hehehe... tapi fasilitas nya kece... ada jogging track nya, ada lapangan badminton, basket, ada alat alat fitnes sederhana. Ada spot buat melihat besarnya sungai Ciliwung... Asyik aja...
Disini juga ada jembatan gantung nya, tapi kayaknya agak rapuh deh, mending jangan lewat situ, takut ambrol jembatannya.",1
"Hanya lewat saja saat sedang berjalan kaki menuju stasiun malang, lumayan unik untuk dilihat, gang-gang di dalamnya cukup sempit hanya bisa dilewati satu motor.",1
"Museumnya seru banget, sayangnya tidak ada kurator atau guide saat itu yang bisa menjelaskan. Tiket masuknya berupa perangko yang bisa dibawa pulang.Perangko yamg ada sangat beragam. Bisa booked untuk grup dan custom tiket. Di depannya ada pendopo yang bisa dipakai untuk kegiatan atau titik kumpul. Tempatnya asri dan rindang.",1
"Faunaland Ancol adalah permata tersembunyi di Jakarta Utara yang menawarkan pengalaman interaktif dengan satwa.
Dengan harga tiket masuk yang terjangkau, Anda bisa menikmati keindahan alam dan keanekaragaman fauna yang dilindungi.
Konsep semi terbuka memungkinkan kita untuk melihat hewan-hewan seperti singa putih dan kura-kura Aldabra yang langka dari dekat.
Suasana yang dihiasi dengan lagu-lagu daerah menambah keunikan tempat ini.
Sangat direkomendasikan untuk kunjungan keluarga, terutama bagi yang ingin mengenalkan anak-anak pada keajaiban alam dan pentingnya konservasi.",1
"Spot foto baru di Solo dan salah satu public space di Solo, terdapat jembatan kaca yang perlu dicoba. Perlu diberi CCTV supaya tidak ada yang merusak dengan mencorat-coret fasilitas yang ada. Jagalah kebersihan tempat ini... follow instagram @stanislaus.kostka.nadinda dan @madhangsoloraya untuk spot foto dan info kuliner Solo",1
Nice venue. Unik...,1
"Area pantainya lumayan bersih menurutku, ga terlalu banyak sampah. Di area pantainya banyak meja/tempat duduk yang bisa di sewa, ada yg 30k. Area toilet/kamar mandi yang disewa jga menurutku lumayan banyak dan bersih.

Masuk kesini permotor bayar 5k, mobil 10k. Masih belum termasuk parkir di dalam area pantai.",1
Pantai Carolin...  Asik tuk liburan kluarga .. teman.. pantainya juga bersih,1
"Miniatur House Indonesia merupakan tempat dimana berbagai miniatur rumah adat yang seluruh provinsi di Indonesia dari sabang sampai merauke. Tempatnya sangat asri banyak pepohonan dan tidak dikenakan biaya masuk. Cukup dengan mengisi kotak sumbangan ala kadarnya, dan untuk kendaraan di dikenakan biaya parkir yang seauai dengan perda kota batam",1
"Taman ini berada di samping Bank Indonesia, dekat dengan rel kereta dan juga taman balai kota. Tamannya tidak terlalu ramai, bahkan setiap saya lewat hampir tidak pernah ada orang. Beberapa fasilitas juga sudah rusak.

Di sini tidak ada tempat parkir, mungkin cocok jika dikunjungi menggunakan kendaraan umum ataupun bersepeda.

Biasanya banyak penjual kopi keliling.",1
"Sunset Quay, pantai Losari, ala-ala Clarke Quay di Singapore. Dikatakan sebagai kawasan pusat kuliner termegah di Kota Makassar dan lokasi terbaik untuk menyaksikan sunset yang cantik",1
"Salah satu taman yang ada di kawasan kota lama. Selalu ramai dengan para pengunjung. Mulai dari anak-anak, remaja, hingga dewasa.

Biasa digunakan untuk nongkrong, bersantai dan tempat foto. Taman garuda dilengkapi dengan wifi gratis yang membuat pengunjunganya semakin betah berada di sini. Letaknya tidak jauh dari stasiun tawang dan gereja blenduk.",1
"Tempat yang enak buat olahraga dan santai. Halaman cukup luas, tapi tidak ada tempat parkir khusus. Disini tersedia aneka makanan dan minuman, juga cemilan. Sayangnya fasilitas taman kurang terjaga dan terawat.
Selain itu, saya agak kecewa sama penjual jus disini, karena beda tempat duduk, pesanan jusnya tidak diantarkan.",1
"Bangunan nya bagus dan unik, cocok untuk mempelajari sejarah apalagi kalau kita masuk ke museum di dalam bangunan nya hanya bayar 5rb, Cocok juga untuk foto wisuda atau piknik namun harus menjaga kebersihan 😉",1
Tempat rekreasi terbaru di kota Batam cocok untuk petualang ataupun untuk berfoto,1
"All my photos are taken by the staff
Thank you Dita and Difti 💚💚",1
"Great evening vibe. Restaurants, live music and good company.",1
"Salah satu taman yang seru buat ngumpul, olahraga, main, piknik, baca buku dan makan.
Area taman luas, ada tempat bermain, pohon-pohonnya cukup rindang, toilet bersih, masjid dekat, tukang jajan melimpah jadi gak takut kelaparan, lokasi strategis. Kalau naik busway 6H bisa turun di depan taman.",1
"Pokoknya asik kesini bersama keluarga sambil cuci mata..cuma untuk keluarga yg bawa anak2 balita harus tetap dalam pengawasan karena kolam ikannya tidak bersekat..,selalu suka kalu main kesini..😊",1
"Pertama kalinya ke sini buat tracking ke patahan Lembang.
Parkir motor 5 rbu tiket masuk kalau ga salah 15 rbu / orang.
Parkiran aga jauh dikit dari loket pembelian tiket.

Karena kemarin lagi musim hujan , jalan menuju lokasi sangat licin dan ekstrim
Kalau yang mau ke sini di sarankan untuk pakai sepatu yang nyaman dan kalau bisa anti slip juga..
Hati hati aja kalau yang ga tahan dingin bisa pakai jaket tebal.
Selama perjalanan aman ada petunjuknya ya walaupun kurang jelas tapi jalan sudah terbentuk

Bisa banget kalau yang mau latihan pisik ke sini
Mantap pokonya hihi",1
Tempat berkuda yang bagus.. Akses jalan yg harus diperbaiki..,1
"Alun2nyg luas, namun Lahan Parkir terbatas. Ada Wifinya yg lumayan cepat. Saung dan toiletnya kurang dirawat.",1
Bangunan fenomenal bersejarah dengan design arsitek kolonial yang tak lekang oleh waktu. Tempat ini selalu rame apalagi saat libur panjang walau sekarang sudah lebih rapi para PKL tidak berjualan lagi disepanjang jalan.,1
Mantap kompak selalu..dss tempat ternyaman untuk ngumpul,1
,1
"Cocok untuk anak2, saran banyakin kulinernya biar yg nungguin berenang bisa makan hahaha",1
"Tempatnya lumayan sih buat nyantai, cuma perlu jalan kaki dulu untuk kebawah.
Ada orang surfing juga btw",1
"Nice looking building, but not many things to see inside. There is a very big souvenir shop inside. The amount of doors is really amazing. The haunted basement is closed from public eyes.
I wish there were more signs inside the building and I wish there was English language on boards and information. You can hire a guide inside but found it to be expensive 150k (I am foreign tourist)",1
Siring tuh icon nya kota Banjarmasin. Ada pantung Bekantannya kalau minggu ada pasar terapung tapi setiapnhari dan setiap jam ada klotok (perahu motor) yg siap mengantar pengunjung yg ingin susur sungai. Tarif dari 10 rn dst.. tergantung rute dan itu fun bangettt... cobqin deh. Apalagi kalau minggu pagi seruu,1
"Sungainya lebaaarrr.....
Sangat betah aku diam ditepian sungai ini.
Sebagai orang Bandung cukup olohok lihat pemandangan d sungai ini.
Pengen kesana lagi.",1
"MasyaAllah tabarakallah.. tempat yg cocok utk acara makan bersama keluarga, temen kantor bahkan rombongan besar.. pilihan menu juga OKE salah satunya kerang tumpahnya TOP, thx Citra Kebun Wisata, mengantar akhir tugas kami dgn kumpul bersama seluruh personil kebanggaan 323",1
"Enak untuk menghilangkan kejenuhan..duduk bawa makan dan minum..
Mohon tetap jaga kebersihan yah..",1
"Opsi wisata berenang untuk keluarga di daerah Semarang Barat.
1. Lokasi terletak di dalam area perumahan Bukit Wahid Semarang, cukup mudah dijangkau
2. Bangunan sudah agak usang, mungkin karena sudah cukup lama dan belum dicat ulang atau direnovasi. Meski demikian, Semoga semua installasi wahana permainannya tetap dijaga keamanannya
3. Area kolam tidak terlalu luas, ada 2 jenis kolam yaitu kolam dewasa untuk berenang biasa di bawah dan kolam anak dilengkapi wahana permainan di atas. Untuk kolam anak terdapat wahana sliding yg cukup aman, ada wahana ember tumpah, ada sliding yg besar dan tinggi. Sayangnya airnya kurang jernih
4. Fasilitas penunjang seperti toilet dan ruang ganti pakaian cukup luas walaupun kebersihan perlu ditingkatkan karena bau cukup menyengat, ada bangku dan meja dengan payung untuk duduk2, ada kantin untuk memesan makanan, ada ruang gym di bagian depan, dan ada playground mini di dekat area sliding
5. Pegawai cukup minimalis, hanya ada yg jaga tiket di depan tapi sepertinya perlu ada tambahan untuk pengawas kolam mengantisipasi kejadian yg tak diinginkan
6. Tiket masuk cukup terjangkau yaitu 40ribu/orang
Waterpark ini cukup ramai di saat weekend, untuk weekdays sepertinya digunakan untuk les berenang. Overall saya berikan nilai 7/10 untuk tempat ini",1
"Sebenarnya program dari Pemerintah daerah bagus, cuma kadang tidak didukung oleh masyarakat setempat. Dari jalanan menuju kampung, tamannya udah nggak terawat, bahkan bisa dibilang kumuh karena banyak tumpukan material dan sejenisnya. Mungkin faktor SDM",1
Keren dan asik juga lumayan truntuk ikan² nya,1
"Tempat rekreasi keluarga mengasyikkan di malam hari serta banyak tempat bermain anak, mantaaap
Ada juga tempat banyak aneka jenis makanan bahkan tradisional.",1
"Gedung sate dibangun pada tahun 1920-1924, arsitektur bangunan ini dirancang oleh tim yang dipimpin oleh Ir. J. Gerber, Eh. De Roo, dan G. Hendriks, serta Gemeente van Bandoeng yang diketuai oleh V.L. Sloors.

Pembangunan Gedung Sate merupakan bagian dari program pemindahan pusat militer pemerintah Hindia Belanda dari Meester Cornelis ke wilayah Bandung.

Gedung ini dirancang dalam satu komplek perkantoran untuk instansi pemerintah (Gouvernements Bedrijven/GB).

Saat itu, Gedung Sate merupakan gedung kantor Department Verkeer en Waterstaat (Departemen Pekerjaan Umum dan Pengairan) dan di sisi timur laut terdapat gedung Hoofdbureau Post Telegraaf en Telefoondienst (Pusat Pos, Telegraf, dan Telepon).

Gedung Sate mempunyai gaya arsitektur hybrid. Perpaduan antara beberapa gaya arsitektur di beberapa bagian.
Gedung ini menggunakan model Rennaisance Italia, desain jendela mengusung konsep Moor Spanyol, dan bagian atap yang mengadopsi arsitektur Asia seperti pura di Bali.

Gedung ini juga dipengaruhi ornamen Hindu dan Islam. Penataan bangunan ini berpola simetris, elemen lengkungan yang berulang-ulang, menciptakan ritme yang indah dan unik.

Pada bagian puncak atap gedung, terdapat ornamen 6 tusuk sate. 6 tusuk sate ini melambangkan 6 juta Gulden yang digunakan untuk membangun gedung ini.

Hal tersebut yang menjadikan masyarakat sampai saat ini menyebut bangunan ini sebagai “Gedung Sate”.

Pada ruang di puncak gedung ini, terdapat sebuah alarm yang akan otomatis menyala ketika ada serangan dari musuh.

Dengan bunyi alarm yang besar, alarm mampu menjangkau hingga ke luar Kota Bandung. Namun saat ini, alarm hanya dinyalakan sekali dalam setahun selama 10 menit saja. Dan suara alarm hanya terdengar di sekitar gedung.",1
